behavioral_id,soil_exceeds_rd_depth_fraction,mean_H_soil_m,mean_H_weathered_m,mean_D_fresh_m,max_H_soil_m,max_H_weathered_m,max_D_fresh_m,mean_H_m_m,max_H_m_m,mean_H_w_m,max_H_w_m,mean_D_f_m,max_D_f_m,mean_h_weathered,max_h_weathered,mean_d_fresh,max_d_fresh,mean_z_s_relief,max_z_s_relief,mean_Zs_m,max_Zs_m,mean_z_b_relief,max_z_b_relief,mean_Zb_m,max_Zb_m,mean_D_fresh_raw_m,max_D_fresh_raw_m,mean_D_fresh_geometric_m,max_D_fresh_geometric_m,min_Vp_m_per_s_soil,mean_Vp_m_per_s_soil,max_Vp_m_per_s_soil,min_phi_soil,mean_phi_soil,max_phi_soil,min_Vp_m_per_s_weathered,mean_Vp_m_per_s_weathered,max_Vp_m_per_s_weathered,min_phi_weathered,mean_phi_weathered,max_phi_weathered,min_Vp_m_per_s_fresh,mean_Vp_m_per_s_fresh,max_Vp_m_per_s_fresh,min_phi_fresh,mean_phi_fresh,max_phi_fresh
21,0.10499806276636962,1.7495370472662652,7.761848212975548,9.511385260241813,3.2835556316876398,47.34457686142956,49.190854193314884,1.7495370472662652,3.2835556316876398,7.761848212975548,47.34457686142956,9.511385260241813,49.190854193314884,7.761848212975548,47.34457686142956,9.511385260241813,49.190854193314884,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,8.411540844459306,43.5894553537616,8.411540844459306,43.5894553537616,9.492453527185528,49.190854193314884,9.492453527185528,49.190854193314884,346.0869082872522,402.46233890602167,579.137504377192,0.2947258326943511,0.4781289785827705,0.5574480341278899,587.437957912992,1601.0438170065536,3154.043128030845,0.09933503621785861,0.19987507205820856,0.2947229613682944,3154.114595008048,3154.1145950080463,3154.114595008048,0.09933173807799256,0.09933173807799273,0.09933173807799256
22,0.1257910370657368,1.7649862615597873,6.318846972127822,8.08383323368761,3.2530367188411344,39.86823458389878,41.733540968893784,1.7649862615597873,3.2530367188411344,6.318846972127822,39.86823458389878,8.08383323368761,41.733540968893784,6.318846972127822,39.86823458389878,8.08383323368761,41.733540968893784,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,9.850592887391782,51.0467685781827,9.850592887391782,51.0467685781827,8.053401484253053,41.733540968893784,8.053401484253053,41.733540968893784,340.72278228223115,392.1230388597246,544.2517378767113,0.34370582494729296,0.506924694946426,0.5783281141829955,526.6979317391414,1502.686611797237,3151.394409223977,0.09950926464010845,0.22589551970830582,0.3437023354411365,3151.476319560401,3151.476319560396,3151.476319560401,0.0995052381319127,0.09950523813191285,0.0995052381319127
23,0.12604933488312023,1.7812476053130462,6.2619875907014135,8.043235196014459,3.009094216492338,39.633575793788104,41.52556100170312,1.7812476053130462,3.009094216492338,6.2619875907014135,39.633575793788104,8.043235196014459,41.52556100170312,6.2619875907014135,39.633575793788104,8.043235196014459,41.52556100170312,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,9.890727180758276,51.25474854537337,9.890727180758276,51.25474854537337,8.013267190886557,41.52556100170312,8.013267190886557,41.52556100170312,352.53732664289237,402.33320781036923,553.9253381500388,0.3288031053529587,0.4717345837033204,0.5325302995319043,541.8825094293957,1528.4373972318251,3170.892699613807,0.09823495038695723,0.21813920212915586,0.32879853748115967,3170.9226775148377,3170.922677514841,3170.9226775148377,0.09823351146842989,0.09823351146843007,0.09823351146842989
24,0.09931551078393387,1.7939187144471664,8.595529628458266,10.38944834290543,3.3548149947148107,51.86067367133221,53.755951691153975,1.7939187144471664,3.3548149947148107,8.595529628458266,51.86067367133221,10.38944834290543,53.755951691153975,8.595529628458266,51.86067367133221,10.38944834290543,53.755951691153975,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,7.5306052202269935,39.02435785592251,7.5306052202269935,39.02435785592251,10.373389151417843,53.755951691153975,10.373389151417843,53.755951691153975,341.1371821592706,405.9862710469124,599.9959819450974,0.27072098068309197,0.47982291314828074,0.5766447114662289,631.7356552546548,1686.3356035915328,3237.867456800833,0.09397683000961113,0.18450224042932464,0.27070350488479944,3237.892689105786,3237.8926891057845,3237.892689105786,0.09397573878570922,0.09397573878570921,0.09397573878570922
25,0.12114167635283482,1.7627322275448918,6.59437970291402,8.357111930458911,3.4253428978191205,41.30111815850536,43.15726759307827,1.7627322275448918,3.4253428978191205,6.59437970291402,41.30111815850536,8.357111930458911,43.15726759307827,6.59437970291402,41.30111815850536,8.357111930458911,43.15726759307827,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,9.575853628699978,49.62304195399822,9.575853628699978,49.62304195399822,8.328140742944857,43.15726759307827,8.328140742944857,43.15726759307827,358.0570455943178,407.08090150891985,544.1810471284473,0.3438101332155259,0.45992764646537027,0.5122347201101762,526.6359448237192,1513.5519811702459,3180.646624328287,0.09760368592648613,0.22451319880467574,0.34379469073592633,3180.648019667246,3180.6480196672487,3180.648019667246,0.09760361811089693,0.097603618110897,0.09760361811089693
26,0.10680614748805373,1.7356282462720218,7.759666437478978,9.495294683751,3.7109046522274,47.28220321801561,49.093729856684284,1.7356282462720218,3.7109046522274,7.759666437478978,47.28220321801561,9.495294683751,49.093729856684284,7.759666437478978,47.28220321801561,9.495294683751,49.093729856684284,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,8.430283114073116,43.6865796903922,8.430283114073116,43.6865796903922,9.47371125757172,49.093729856684284,9.47371125757172,49.093729856684284,359.91725440910824,423.90638084538995,611.3807963128922,0.2589382041910594,0.4275849234176189,0.505737551297375,658.2338962022222,1699.7605237388038,3171.6109061003217,0.09818791961248416,0.18030834399156165,0.25893648494221116,3171.651264346675,3171.6512643466713,3171.651264346675,0.09818618213679517,0.09818618213679517,0.09818618213679517
27,0.11068061474880538,1.8168555240343607,7.28374750599254,9.100603030026901,2.8871579561625906,45.11080716065896,47.04725531642099,1.8168555240343607,2.8871579561625906,7.28374750599254,45.11080716065896,9.100603030026901,47.04725531642099,7.28374750599254,45.11080716065896,9.100603030026901,47.04725531642099,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,8.825195233136455,45.7330542306555,8.825195233136455,45.7330542306555,9.07879913850838,47.04725531642099,9.07879913850838,47.04725531642099,354.558147275588,409.97120659117866,570.2202725918851,0.30606529998098475,0.4570410485198429,0.5249139786091899,570.3488032002872,1573.5006296284405,3155.990150397092,0.09920559577304969,0.20618692924862553,0.30605466344814647,3156.149580772932,3156.1495807729293,3156.149580772932,0.09919812032598907,0.09919812032598879,0.09919812032598907
28,0.11184295492703086,1.8003480890724923,7.087628750606476,8.887976839678968,2.653693127749048,44.02362174393008,45.94661748192739,1.8003480890724923,2.653693127749048,7.087628750606476,44.02362174393008,8.887976839678968,45.94661748192739,7.087628750606476,44.02362174393008,8.887976839678968,45.94661748192739,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,9.037587428098833,46.833692065149094,9.037587428098833,46.833692065149094,8.866406943546,45.94661748192739,8.866406943546,45.94661748192739,357.79751413802563,409.5104028725322,581.5817064620722,0.29172255798677804,0.4496000435064565,0.5131542313278299,592.3727688141655,1606.124484903143,3196.554663024655,0.09658087326024903,0.19830369960766142,0.2917039524424265,3196.6150708086916,3196.6150708086843,3196.6150708086916,0.09657813627884969,0.09657813627884979,0.09657813627884969
29,0.1409014593826682,1.7597688084540792,5.524933640404458,7.284702448858537,3.41101531917198,35.68040772739816,37.533667046449224,1.7597688084540792,3.41101531917198,5.524933640404458,35.68040772739816,7.284702448858537,37.533667046449224,5.524933640404458,35.68040772739816,7.284702448858537,37.533667046449224,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,10.661050617443998,55.24664250062726,10.661050617443998,55.24664250062726,7.242943754200839,37.533667046449224,7.242943754200839,37.533667046449224,349.92948647774233,396.42532200737594,526.4542299545938,0.3744567342320241,0.49069957805314773,0.5427045571603717,501.98666987208395,1453.6877755270368,3153.6304366587556,0.09936157924471783,0.24202687044480078,0.3744445878033902,3153.76073329003,3153.760733290033,3153.76073329003,0.09935499124336,0.09935499124335997,0.09935499124336
30,0.10280253131861036,1.7530964360367967,7.883913806669839,9.637010242706634,2.936011196491592,47.993001665382664,49.85458184028977,1.7530964360367967,2.936011196491592,7.883913806669839,47.993001665382664,9.637010242706634,49.85458184028977,7.883913806669839,47.993001665382664,9.637010242706634,49.85458184028977,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,8.283460046779775,42.92572770678672,8.283460046779775,42.92572770678672,9.620534324865062,49.85458184028977,9.620534324865062,49.85458184028977,362.59399780150744,412.51682297747885,574.4354044489683,0.3006171910623804,0.440044150670564,0.49666423104258306,578.3475263720704,1595.028525500318,3191.137318722324,0.09692855136479694,0.2021402043810864,0.3006023612740404,3191.14766008106,3191.1476600810597,3191.14766008106,0.0969280758573352,0.09692807585733496,0.0969280758573352
31,0.12566188815704507,1.762425273978312,6.291894827615042,8.054320101593353,3.1949984156647946,39.71770274826806,41.582046791328246,1.762425273978312,3.1949984156647946,6.291894827615042,39.71770274826806,8.054320101593353,41.582046791328246,6.291894827615042,39.71770274826806,8.054320101593353,41.582046791328246,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,9.87982700954239,51.19826275574824,9.87982700954239,51.19826275574824,8.024167362102444,41.582046791328246,8.024167362102444,41.582046791328246,345.80818747002786,396.03029366925784,546.94421824323,0.3394375800246607,0.4924998133636714,0.5584870479782404,530.79656266447,1517.5123472624166,3185.7732015775446,0.09727310483336538,0.2227263666159706,0.33943214882880474,3185.784472447077,3185.7844724470688,3185.784472447077,0.09727256060728323,0.09727256060728337,0.09727256060728323
32,0.09905721296655043,1.7727011073674819,8.363492664814538,10.136193772182022,2.91863675755612,50.56712706938074,52.45179952068891,1.7727011073674819,2.91863675755612,8.363492664814538,50.56712706938074,10.136193772182022,52.45179952068891,8.363492664814538,50.56712706938074,10.136193772182022,52.45179952068891,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,7.782269967130294,40.328510026387576,7.782269967130294,40.328510026387576,10.121724404514541,52.45179952068891,10.121724404514541,52.45179952068891,346.3882148545405,402.33725588217186,591.9078477678877,0.27963651637133013,0.4757644289896863,0.5563301196546124,613.8762844160838,1636.341983807106,3172.793777591984,0.09811030833990952,0.19187182780015974,0.27962338398414227,3172.8783101524346,3172.8783101524405,3172.8783101524346,0.0981065241125087,0.09810652411250878,0.0981065241125087
33,0.1605320935038099,1.8164248780608279,4.831896448330074,6.648321326390902,3.700751579161457,32.23079962754809,34.13749467893921,1.8164248780608279,3.700751579161457,4.831896448330074,32.23079962754809,6.648321326390902,34.13749467893921,4.831896448330074,32.23079962754809,6.648321326390902,34.13749467893921,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,11.316416516198435,58.64281486813727,11.316416516198435,58.64281486813727,6.5875778554463995,34.13749467893921,6.5875778554463995,34.13749467893921,350.21358509421196,397.92885735612634,513.5564844770066,0.40007681774466913,0.494246015271627,0.5415763534643416,486.4471337870311,1424.3211332223862,3147.1145729833725,0.09978575478590218,0.2547429848365505,0.4000704310638927,3147.6048634858325,3147.60486348584,3147.6048634858325,0.09976038955805384,0.09976038955805377,0.09976038955805384
34,0.10861423220973783,1.7372191432909017,7.306201976945672,9.043421120236575,3.267807654165603,44.92061286010092,46.753199834894005,1.7372191432909017,3.267807654165603,7.306201976945672,44.92061286010092,9.043421120236575,46.753199834894005,7.306201976945672,44.92061286010092,9.043421120236575,46.753199834894005,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,8.881939683676782,46.02710971218248,8.881939683676782,46.02710971218248,9.022054687968051,46.753199834894005,9.022054687968051,46.753199834894005,349.8758377193245,408.5462718971927,599.3125083439681,0.27146016584183413,0.46166047752005196,0.5429181660700572,630.185893603647,1658.775469968393,3168.612486332588,0.09837776050286468,0.18747559469540973,0.27144831306741346,3168.8982249617757,3168.8982249617707,3168.8982249617757,0.09836514046806943,0.09836514046806925,0.09836514046806943
35,0.10499806276636962,1.746790230892834,7.771520723672834,9.518310954565669,3.362615163476803,47.38480861386539,49.22487550022162,1.746790230892834,3.362615163476803,7.771520723672834,47.38480861386539,9.518310954565669,49.22487550022162,7.771520723672834,47.38480861386539,9.518310954565669,49.22487550022162,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,8.404975687581217,43.55543404685486,8.404975687581217,43.55543404685486,9.499018684063618,49.22487550022162,9.499018684063618,49.22487550022162,347.3650941743982,411.2279476593234,619.0427411046642,0.25145479043792973,0.4608470294690468,0.5527428599548734,677.0574927408192,1713.5436942479603,3169.4329958365884,0.09832960357499795,0.17698966791011564,0.2514455220578006,3169.4660479307977,3169.466047930801,3169.4660479307977,0.09832820310151336,0.09832820310151308,0.09832820310151336
36,0.0946661500710319,1.7644255922927419,8.479573836746031,10.243999429038773,2.304738473144064,51.13547651795362,53.02409114464333,1.7644255922927419,2.304738473144064,8.479573836746031,51.13547651795362,10.243999429038773,53.02409114464333,8.479573836746031,51.13547651795362,10.243999429038773,53.02409114464333,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,7.671833754271785,39.756218402433156,7.671833754271785,39.756218402433156,10.23216061737305,53.02409114464333,10.23216061737305,53.02409114464333,343.2201692570439,393.0331305388029,596.80185017839,0.2741529127680819,0.49088041857278664,0.5683677559871224,624.8860049829057,1645.2545344808545,3182.216327015587,0.09750241341743646,0.18931217906827258,0.27406889600117196,3182.2165712699007,3182.2165712699048,3182.2165712699007,0.0975024026186248,0.09750240261862494,0.0975024026186248
37,0.10202763786646003,1.768082813696457,8.079826478503046,9.847909292199503,3.003004883658493,49.07230858803284,50.94926642459994,1.768082813696457,3.003004883658493,8.079826478503046,49.07230858803284,9.847909292199503,50.94926642459994,8.079826478503046,49.07230858803284,9.847909292199503,50.94926642459994,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,8.072216661929122,41.831043122476544,8.072216661929122,41.831043122476544,9.831777709715713,50.94926642459994,9.831777709715713,50.94926642459994,362.85318916279624,415.45531833874145,582.910749808904,0.29011387341435374,0.43538421294207585,0.49580221716135986,595.1961134245131,1608.3520671133201,3150.931330413155,0.0995397083941561,0.1978287616263429,0.29007493366215215,3151.0017815534206,3151.0017815534193,3151.0017815534206,0.09953647745332495,0.09953647745332521,0.09953647745332495
38,0.10215678677515175,1.7640564927147986,7.670499228781868,9.434555721496666,2.2717202248396653,46.922385905489676,48.81114273682149,1.7640564927147986,2.2717202248396653,7.670499228781868,46.922385905489676,9.434555721496666,48.81114273682149,7.670499228781868,46.922385905489676,9.434555721496666,48.81114273682149,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,8.484814492856193,43.969166810255,8.484814492856193,43.969166810255,9.419179878788642,48.81114273682149,9.419179878788642,48.81114273682149,369.9043041702233,414.6602418802346,585.6421284989834,0.28679081280288055,0.42453001807163093,0.47338547273466786,600.938081800409,1618.3717517286898,3208.504564159723,0.09582058581084785,0.19546612692832074,0.28670187940335407,3208.5501696180495,3208.5501696180454,3208.5501696180495,0.09581854301106056,0.0958185430110607,0.09581854301106056
39,0.14180550174351025,1.8136160005658715,5.578931385600308,7.392547386166178,3.101237480857668,36.17009697495973,38.096789155049805,1.8136160005658715,3.101237480857668,5.578931385600308,36.17009697495973,7.392547386166178,38.096789155049805,5.578931385600308,36.17009697495973,7.392547386166178,38.096789155049805,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,10.552383863558918,54.68352039202668,10.552383863558918,54.68352039202668,7.351610508085918,38.096789155049805,7.351610508085918,38.096789155049805,361.4364624158278,409.03765138439434,536.3894877890481,0.35670496794908657,0.455056981268732,0.5005491667575364,515.2757630815826,1481.710772188517,3172.256217248438,0.0981457821653941,0.23270285330660356,0.3566987218029798,3172.3282638019073,3172.328263801908,3172.3282638019073,0.09814222434322964,0.09814222434322954,0.09814222434322964
40,0.12979465323518016,1.775559202517806,6.298886032871059,8.074445235388865,3.71294241485614,39.800096761551906,41.65819421543951,1.775559202517806,3.71294241485614,6.298886032871059,39.800096761551906,8.074445235388865,41.65819421543951,6.298886032871059,39.800096761551906,8.074445235388865,41.65819421543951,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,9.865132694990534,51.12211533163698,9.865132694990534,51.12211533163698,8.038861676654301,41.65819421543951,8.038861676654301,41.65819421543951,350.88130556699883,407.7229391499564,561.4436451942096,0.3179664462835887,0.4675435777746937,0.5389441591817343,554.5585048933848,1564.6833727279484,3178.8342859792374,0.09771795012786152,0.2107010156902628,0.3179587295411283,3178.9972749749822,3178.9972749749836,3178.9972749749822,0.09771025003530254,0.0977102500353025,0.09771025003530254
41,0.1438718842825778,1.7731791711760838,5.369306561302317,7.142485732478401,3.3601535191062535,34.91258877281888,36.78347126333542,1.7731791711760838,3.3601535191062535,5.369306561302317,34.91258877281888,7.142485732478401,36.78347126333542,5.369306561302317,34.91258877281888,7.142485732478401,36.78347126333542,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,10.80581733728002,55.99683828374106,10.80581733728002,55.99683828374106,7.098177034364815,36.78347126333542,7.098177034364815,36.78347126333542,351.239140560752,397.4478264717921,525.5192340361201,0.37621197268907947,0.4874969781536147,0.5375446085546146,500.7662791641355,1451.080238050467,3160.6790156012794,0.0989010427734226,0.24300572819581154,0.3762077499846966,3160.7006174346557,3160.700617434653,3160.7006174346557,0.09889995214747233,0.0988999521474725,0.09889995214747233
42,0.12294976107451892,1.7655797815658636,6.189752156752879,7.955331938318743,2.2410935221139328,39.198867680480404,41.089877923738214,1.7655797815658636,2.2410935221139328,6.189752156752879,39.198867680480404,7.955331938318743,41.089877923738214,6.189752156752879,39.198867680480404,7.955331938318743,41.089877923738214,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,9.974801780355799,51.69043162333827,9.974801780355799,51.69043162333827,7.929192591289038,41.089877923738214,7.929192591289038,41.089877923738214,340.0402102670466,383.48301790945374,552.3940416297418,0.33099919608892375,0.5159723794029036,0.581128609629644,539.6604480142832,1504.8200919282572,3150.1733888408885,0.09958638530356029,0.22145453272103693,0.33089248103713237,3150.4408859797254,3150.4408859797227,3150.4408859797254,0.09957341455221057,0.09957341455221065,0.09957341455221057
